CT1,CT2,CT3,CT_Avg,total_current,state,created_at,vibration,therm_temp
3.231806278,4.336721897,3.887943745,3.818824053,11.4564724,ON,2024-08-05 04:42:50,1693.0,54.66068268
3.066529751,4.072264671,3.757400036,3.632064819,10.89619446,ON,2024-08-05 04:42:55,1814.0,54.67007446
3.301809072,4.050302029,3.504706144,3.618939161,10.85681725,ON,2024-08-05 04:43:00,1944.0,54.68044281
3.382647514,4.051026821,3.490666866,3.641447067,10.9243412,ON,2024-08-05 04:43:05,1794.0,54.70301056
3.326099873,4.036727905,3.584884644,3.649237394,10.94771194,ON,2024-08-05 04:43:10,1810.0,54.72898865
3.345525026,4.049446106,3.41309166,3.602687597,10.80806255,ON,2024-08-05 04:43:15,2014.0,54.75833893
3.129292965,3.941077232,3.595030069,3.555133581,10.66540051,ON,2024-08-05 04:43:20,1874.0,54.81061935
3.249526024,4.088658333,3.633289576,3.657157898,10.97147369,ON,2024-08-05 04:43:25,2009.0,54.84186554
3.777006865,4.594976902,4.369376659,4.247119904,12.74135971,ON,2024-08-05 04:43:30,2000.0,54.90037537
4.813677788,5.913345814,5.252401829,5.326475143,15.97942543,ON,2024-08-05 04:43:35,1926.0,54.9283638
5.216553688,5.978726864,5.445079327,5.546786785,16.64035988,ON,2024-08-05 04:43:40,1552.0,54.96421051
3.17807579,4.014875889,3.516464472,3.569805384,10.70941639,ON,2024-08-05 04:43:45,1771.0,54.94670486
4.485852242,5.489824772,5.29681015,5.090829372,15.27248764,ON,2024-08-05 04:43:50,1552.0,54.93521881
5.159729481,5.778725624,5.470315933,5.469590664,16.40877151,ON,2024-08-05 04:43:55,1669.0,54.97085571
4.846344948,6.660957336,5.30156517,5.602956295,16.80886841,ON,2024-08-05 04:44:00,1808.0,54.97405243
3.168537378,4.229162216,3.615417004,3.671038866,11.01311684,ON,2024-08-05 04:44:05,1839.0,55.03834915
4.951861858,6.188362122,5.03253603,5.390920162,16.17276001,ON,2024-08-05 04:44:10,1920.0,55.03255081
4.965464115,6.339972973,5.120351315,5.475263119,16.42578888,ON,2024-08-05 04:44:15,2099.0,55.09083557
4.754012108,6.354725838,5.483456135,5.530731201,16.5921936,ON,2024-08-05 04:44:20,1881.0,55.11136246
3.429294348,4.17665863,3.697582006,3.767845154,11.30353546,ON,2024-08-05 04:44:25,2096.0,55.10820389
5.12968874,6.125397205,5.351449966,5.535512447,16.60653687,ON,2024-08-05 04:44:30,1690.0,55.13955688
5.083742142,6.153775692,5.67957592,5.639031887,16.91709518,ON,2024-08-05 04:44:35,1582.0,55.14894104
3.274437428,4.240870476,3.578808069,3.698038816,11.09411621,ON,2024-08-05 04:44:40,1877.0,55.18522263
3.324732304,4.07565403,3.463810682,3.621398926,10.86419678,ON,2024-08-05 04:44:45,1854.0,55.21812439
3.341327429,4.331185818,3.673687458,3.78206706,11.34620094,ON,2024-08-05 04:44:50,1873.0,55.25531769
4.24494791,5.201305866,4.321726799,4.589326859,13.76798058,ON,2024-08-05 04:44:55,1810.0,55.27453613
4.604098797,5.474486828,4.501172543,4.859919071,14.57975769,ON,2024-08-05 04:45:00,1797.0,55.289711
3.279745102,4.067455769,3.775547266,3.707582712,11.12274837,ON,2024-08-05 04:45:05,1859.0,55.3257103
4.062154293,5.053834915,4.512420654,4.542803288,13.62841034,ON,2024-08-05 04:45:10,1805.0,55.38596344
3.804447889,4.643874168,4.290849686,4.24639082,12.73917198,ON,2024-08-05 04:45:15,1855.0,55.47031403
3.408637047,3.964855194,3.640969276,3.671487093,11.01446152,ON,2024-08-05 04:45:20,1746.0,55.45699692
3.359132767,4.154598713,3.572876692,3.695535898,11.08660793,ON,2024-08-05 04:45:25,1825.0,55.44664001
4.064461231,5.022910595,4.578783512,4.555385113,13.66615486,ON,2024-08-05 04:45:30,1648.0,55.47360992
4.246282578,5.368364334,4.701909542,4.772185802,14.31655693,ON,2024-08-05 04:45:35,1814.0,55.4942627
3.436701536,4.51444006,3.80520606,3.918782473,11.75634766,ON,2024-08-05 04:45:40,1771.0,55.53963852
3.087109327,4.322738647,3.736897469,3.715581894,11.14674568,ON,2024-08-05 04:45:45,1808.0,55.54904556
4.638347626,5.111870289,4.488761902,4.746326447,14.23897934,ON,2024-08-05 04:45:50,1872.0,55.57728195
4.421213627,5.345813751,4.4515481,4.739524841,14.21857452,ON,2024-08-05 04:45:55,1773.0,55.59466171
3.048707008,3.973526716,3.591786146,3.538006783,10.61402035,ON,2024-08-05 04:46:00,1794.0,55.62599564
3.263590574,3.945997715,3.400900602,3.53682971,10.61048889,ON,2024-08-05 04:46:05,1801.0,55.647686
3.222139597,4.096939564,3.707526445,3.675535202,11.02660561,ON,2024-08-05 04:46:10,1869.0,55.73139572
3.458492517,3.988763809,3.511810303,3.653022051,10.95906639,ON,2024-08-05 04:46:15,1741.0,55.75940323
3.069937468,4.082464218,3.506467581,3.552956581,10.65886974,ON,2024-08-05 04:46:20,1856.0,55.74621201
3.246103287,4.258751392,3.66808629,3.724313736,11.17294121,ON,2024-08-05 04:46:25,1853.0,55.76704025
4.257391453,5.114693642,4.458410263,4.610165119,13.83049583,ON,2024-08-05 04:46:30,1807.0,55.88000107
3.909206629,4.902784348,4.399653912,4.40388155,13.21164513,ON,2024-08-05 04:46:35,1871.0,55.88739014
4.274586678,5.093964577,4.305562019,4.558037758,13.67411327,ON,2024-08-05 04:46:40,1785.0,55.85303116
4.218571663,4.987440109,4.356954575,4.520988941,13.56296635,ON,2024-08-05 04:46:45,1814.0,55.92195129
3.214476824,4.214298725,3.573337793,3.667371035,11.00211334,ON,2024-08-05 04:46:50,1687.0,55.95933151
3.250033379,4.092514038,3.62228775,3.654945135,10.96483517,ON,2024-08-05 04:46:55,1917.0,55.97277832
4.378333569,5.060431004,4.490644455,4.643136501,13.92940903,ON,2024-08-05 04:47:00,1791.0,56.01414108
4.073099613,5.401722431,4.431058884,4.635293484,13.90588093,ON,2024-08-05 04:47:05,1561.0,56.07867432
4.312884331,5.185173988,4.625244617,4.707767487,14.12330246,ON,2024-08-05 04:47:10,1962.0,56.09706116
3.213061094,4.246155739,3.653124809,3.70411396,11.11234188,ON,2024-08-05 04:47:15,1580.0,56.07897186
4.216269016,5.353322983,4.446133614,4.671908379,14.01572514,ON,2024-08-05 04:47:20,1712.0,56.09679794
3.458187342,4.332625866,3.832970858,3.874594688,11.62378407,ON,2024-08-05 04:47:25,2011.0,56.03494263
5.226546288,6.383563042,5.812491894,5.807533741,17.4226017,ON,2024-08-05 04:47:30,1986.0,56.0695343
5.416161537,6.442136765,6.073211193,5.977169514,17.93150902,ON,2024-08-05 04:47:35,1922.0,56.09902954
5.48994875,6.843610287,5.875482082,6.069680691,18.2090416,ON,2024-08-05 04:47:40,1504.0,56.11100006
5.369457722,7.026124477,6.011903286,6.135828495,18.40748596,ON,2024-08-05 04:47:45,1830.0,56.14667511
5.897355556,6.972720623,6.084018707,6.318031311,18.95409393,ON,2024-08-05 04:47:50,1925.0,56.16205215
3.210188627,4.277954102,3.740638018,3.742926836,11.22878075,ON,2024-08-05 04:47:55,1891.0,56.20071411
3.427874327,4.111395836,3.606326818,3.715199232,11.14559746,ON,2024-08-05 04:48:00,1817.0,56.2358017
5.285322189,6.080490589,5.517707348,5.627840042,16.88352013,ON,2024-08-05 04:48:05,1828.0,56.23733902
5.691254139,6.654213905,6.215223789,6.186897278,18.56069183,ON,2024-08-05 04:48:10,1680.0,56.26172638
3.835106134,4.702595234,3.747164488,4.094955444,12.28486633,ON,2024-08-05 04:48:15,1756.0,56.29128647
3.219198704,4.071762562,3.536080599,3.609013796,10.82704163,ON,2024-08-05 04:48:20,1790.0,56.3939476
3.296779633,3.967210293,3.598126411,3.620705366,10.86211586,ON,2024-08-05 04:48:25,1741.0,56.42823792
3.187933445,4.082183838,3.597886562,3.622668028,10.86800385,ON,2024-08-05 04:48:30,1898.0,56.41538239
5.470784664,6.300526619,5.857076168,5.87612915,17.62838745,ON,2024-08-05 04:48:35,1767.0,56.41650772
5.573147297,6.325624466,5.865010262,5.921260834,17.7637825,ON,2024-08-05 04:48:40,2146.0,56.45909882
3.362240314,3.926566839,3.342588425,3.543798447,10.63139534,ON,2024-08-05 04:48:45,1934.0,56.49398804
3.198005915,4.008716106,3.736483335,3.647735357,10.94320583,ON,2024-08-05 04:48:50,1735.0,56.53608322
5.267146111,6.598364353,5.794529915,5.886680603,17.66004181,ON,2024-08-05 04:48:55,1630.0,56.49620056
5.616715908,6.521894932,6.006521702,6.048377514,18.14513206,ON,2024-08-05 04:49:00,2095.0,56.5449028
3.230365038,3.98499012,3.683021307,3.632792234,10.89837646,ON,2024-08-05 04:49:05,1871.0,56.63072586
5.600525856,6.79464817,6.244381905,6.213185787,18.63955688,ON,2024-08-05 04:49:10,2075.0,56.60482025
3.212120771,4.070931911,3.65847683,3.647176504,10.94152927,ON,2024-08-05 04:49:15,1741.0,56.65151596
5.444275856,6.736020565,5.700525761,5.960273743,17.88082123,ON,2024-08-05 04:49:20,2007.0,56.74156952
3.28164649,4.11039257,3.630943775,3.67432785,11.02298355,ON,2024-08-05 04:49:25,1891.0,56.74547195
3.397715569,4.079875469,3.593727827,3.690439463,11.07131863,ON,2024-08-05 04:54:50,1754.0,58.36901093
4.04510355,4.808038235,4.43258667,4.428575993,13.28572845,ON,2024-08-05 04:54:55,1783.0,58.26041794
4.636184216,5.923269749,5.427315712,5.328923225,15.98676968,ON,2024-08-05 04:55:00,1874.0,58.15956497
4.625510216,5.953760624,5.042201996,5.207157612,15.62147331,ON,2024-08-05 04:55:05,1721.0,58.04740906
4.956654072,5.690049648,4.823183537,5.156629086,15.46988678,ON,2024-08-05 04:55:10,1699.0,57.8613472
3.927338362,4.775243759,4.614219189,4.438933849,13.31680107,ON,2024-08-05 04:55:15,1921.0,57.71201324
6.232247829,7.72175312,7.303027153,7.085675716,21.25702667,ON,2024-08-05 04:55:20,1947.0,57.53854752
3.184828281,4.275781631,3.83327198,3.764627457,11.29388237,ON,2024-08-05 04:55:25,1894.0,57.41487503
3.790442705,4.735976219,4.490683556,4.339034081,13.01710224,ON,2024-08-05 04:55:30,1769.0,57.30702591
4.746622086,5.903614044,5.548846245,5.399693966,16.19908142,ON,2024-08-05 04:55:35,1651.0,57.22613907
5.013255119,6.614571571,6.795162678,6.140996456,18.42298889,ON,2024-08-05 04:55:40,1659.0,57.13373566
3.270835161,4.329034805,3.84939909,3.816422701,11.44926834,ON,2024-08-05 04:55:45,1893.0,57.04361343
3.217590094,4.149284363,3.804800987,3.723891973,11.17167568,ON,2024-08-05 04:55:50,1904.0,57.01929855
3.880667686,4.76820612,4.511561871,4.38681221,13.16043663,ON,2024-08-05 04:55:55,1771.0,56.94996643
4.697637558,5.894773006,5.357026577,5.316479206,15.9494381,ON,2024-08-05 04:56:00,1904.0,56.89238358
5.518808365,6.619320393,5.743589401,5.96057272,17.88171768,ON,2024-08-05 04:56:05,2091.0,56.86172867
3.242053747,4.23702383,3.816676855,3.765251398,11.29575443,ON,2024-08-05 04:56:10,1857.0,56.85503387
3.752670527,4.936168671,4.52346468,4.404100895,13.21230316,ON,2024-08-05 04:56:15,1990.0,56.8051033
4.998475552,6.032699585,5.585438728,5.538871765,16.6166153,ON,2024-08-05 04:56:20,1864.0,56.76712036
5.012387753,5.772398949,5.539640427,5.441475391,16.32442665,ON,2024-08-05 04:56:25,1712.0,56.77423859
4.645301819,5.78563261,5.310650826,5.247195244,15.74158573,ON,2024-08-05 04:56:30,1773.0,56.73256683
4.742360115,5.86663723,5.335738659,5.314912319,15.94473648,ON,2024-08-05 04:56:35,1639.0,56.77176666
5.121170998,5.717727184,5.286578178,5.375158787,16.12547684,ON,2024-08-05 04:56:40,1872.0,56.72068024
3.446884155,4.041672707,3.57363534,3.687397242,11.06219196,ON,2024-08-05 04:56:45,1806.0,56.7299118
3.303901196,4.087738514,3.650845766,3.680828333,11.04248524,ON,2024-08-05 04:56:50,1763.0,56.77529907
3.194446087,4.064486504,3.69745779,3.652130127,10.95639038,ON,2024-08-05 04:56:55,1919.0,56.75748062
4.268344879,5.349197388,4.619670868,4.745737553,14.23721313,ON,2024-08-05 04:57:10,1442.0,56.76091003
4.132204056,5.299742699,4.775118828,4.735688686,14.20706558,ON,2024-08-05 04:57:12,1919.0,56.83101273
3.375641108,4.035939217,3.594656944,3.668745756,11.00623703,ON,2024-08-05 04:57:17,1898.0,56.79513168
4.202488899,4.982697964,4.583957672,4.589714527,13.76914406,ON,2024-08-05 04:57:22,1777.0,56.79883575
4.231143475,4.847466946,4.453214645,4.510608196,13.53182507,ON,2024-08-05 04:57:27,1872.0,56.818367
4.247163296,4.9818964,4.512236118,4.580431461,13.74129486,ON,2024-08-05 04:57:32,1811.0,56.80644989
3.348789692,3.872386217,3.447255611,3.556143999,10.66843224,ON,2024-08-05 04:57:37,1847.0,56.85184097
3.237657785,4.248206139,3.730858803,3.738907576,11.21672249,ON,2024-08-05 04:57:42,1872.0,56.83266449
3.244343758,3.988578081,3.643884897,3.625602007,10.87680626,ON,2024-08-05 04:57:47,1885.0,56.85131454
3.470643759,4.02182436,3.673877478,3.722115278,11.1663456,ON,2024-08-05 04:57:52,1793.0,56.87960052
3.219612122,4.053695202,3.56702733,3.613445044,10.84033489,ON,2024-08-05 05:00:27,1791.0,58.31793213
3.916926622,4.904784679,4.398602962,4.406771183,13.22031403,ON,2024-08-05 05:00:32,1712.0,58.25485229
4.027047157,5.027681351,4.386653423,4.480460644,13.44138145,ON,2024-08-05 05:00:37,1670.0,58.1505928
3.2176826,4.010489464,3.532299757,3.586824179,10.7604723,ON,2024-08-05 05:00:42,1771.0,58.03225327
4.120788097,4.943016052,4.179304123,4.414369583,13.24310875,ON,2024-08-05 05:00:47,1829.0,57.97987366
4.053255558,5.066717148,4.397725105,4.505898952,13.51769733,ON,2024-08-05 05:00:52,1719.0,57.73129272
4.078605175,5.216511726,4.539206505,4.611441135,13.83432293,ON,2024-08-05 05:00:57,1810.0,57.61859512
3.165898085,4.058385372,3.569209576,3.597831011,10.79349327,ON,2024-08-05 05:01:02,1857.0,57.55594254
3.477341413,4.520052433,3.997311831,3.998234987,11.9947052,ON,2024-08-05 05:01:07,1659.0,57.44283295
4.025896072,5.07848978,4.440100193,4.514828205,13.54448509,ON,2024-08-05 05:01:12,1767.0,57.31271362
3.964110136,5.062217236,4.400390625,4.475572586,13.42671776,ON,2024-08-05 05:01:17,2010.0,57.24258041
3.283969164,4.121415615,3.603428841,3.66960454,11.00881386,ON,2024-08-05 05:01:22,1795.0,57.18529892
3.330543518,4.060557842,3.706167936,3.699089766,11.09726906,ON,2024-08-05 05:01:27,1976.0,57.13903046
4.099458694,5.310694218,4.750231743,4.720128059,14.16038418,ON,2024-08-05 05:01:32,1952.0,57.09998703
4.167666912,5.435833454,4.757035732,4.786845684,14.36053658,ON,2024-08-05 05:01:37,1662.0,57.06861496
3.068795443,4.081207752,3.720819235,3.623607635,10.87082291,ON,2024-08-05 05:01:42,1722.0,57.03775406
3.120790005,4.051694393,3.568645239,3.580376625,10.74112988,ON,2024-08-05 05:01:47,1843.0,57.01525497
3.235159159,4.14852047,3.739089251,3.707589388,11.1227684,ON,2024-08-05 05:01:52,1905.0,57.09615326
4.394608974,5.488479137,4.608952522,4.83068037,14.49204063,ON,2024-08-05 05:01:57,1872.0,57.05020905
4.93846941,5.881721497,5.170075893,5.330089092,15.9902668,ON,2024-08-05 05:02:02,1559.0,56.94475937
4.857092857,6.136257172,5.584879875,5.526076794,16.5782299,ON,2024-08-05 05:02:07,1983.0,56.91614532
3.093758821,4.179221153,3.74244523,3.671808243,11.01542473,ON,2024-08-05 05:02:12,2000.0,56.93415833
5.054486275,5.390879154,5.013408661,5.152925014,15.45877457,ON,2024-08-05 05:02:17,2074.0,56.93014526
4.921776772,5.730202198,4.912402153,5.188127041,15.5643816,ON,2024-08-05 05:02:22,1692.0,56.93656158
5.113255978,5.946016788,5.004490376,5.354587555,16.06376266,ON,2024-08-05 05:02:27,2041.0,56.92541122
3.111930847,4.036124229,3.676191092,3.608082056,10.82424641,ON,2024-08-05 05:02:32,1888.0,56.91276169
4.687381268,6.005160809,5.065365314,5.252635956,15.75790787,ON,2024-08-05 05:02:37,1871.0,56.97438431
4.946643353,5.63407135,5.167731762,5.249482632,15.74844742,ON,2024-08-05 05:02:42,1696.0,56.93113327
4.883691788,5.839631081,4.982859612,5.235394001,15.70618248,ON,2024-08-05 05:02:47,1831.0,56.96798706
3.216872692,3.95939517,3.550801039,3.575689554,10.7270689,ON,2024-08-05 05:02:52,1886.0,56.96048355
3.728628635,4.556106567,3.793308258,4.026014328,12.07804298,ON,2024-08-05 05:02:57,1995.0,56.95470428
4.63402319,6.024313927,5.020390987,5.226242542,15.6787281,ON,2024-08-05 05:03:02,2142.0,56.97183228
4.780910015,5.970976353,5.139380932,5.2970891,15.89126778,ON,2024-08-05 05:03:07,1502.0,56.98926544
4.853997231,6.084091187,5.290244102,5.409444332,16.22833252,ON,2024-08-05 05:03:12,1686.0,57.01337814
3.16445303,3.970296383,3.610286236,3.581678391,10.74503517,ON,2024-08-05 05:03:17,1809.0,57.02605057
3.280800581,3.865644455,3.518037558,3.55482769,10.66448307,ON,2024-08-05 05:03:22,1856.0,57.04673386
3.21148181,3.965584755,3.535788059,3.570951462,10.71285439,ON,2024-08-05 05:03:27,1854.0,57.07132339
3.189690351,3.968518972,3.589029312,3.58241272,10.74723816,ON,2024-08-05 05:03:32,1886.0,57.09133911
3.077222824,3.986655474,3.532398939,3.532092333,10.59627724,ON,2024-08-05 05:03:37,1809.0,57.13248062
3.165051937,4.114497662,3.518538713,3.599362612,10.79808807,ON,2024-08-05 05:03:42,1802.0,57.19765091
4.868889332,5.652878761,5.013638973,5.178469181,15.53540802,ON,2024-08-05 05:03:47,1583.0,57.20004272
4.870363235,5.81504631,5.015674114,5.233694553,15.70108414,ON,2024-08-05 05:03:52,1667.0,57.21778107
4.724861622,5.740930557,5.104262352,5.190018177,15.57005405,ON,2024-08-05 05:03:57,1969.0,57.31768036
3.166880608,4.029859066,3.600268841,3.599002838,10.79700851,ON,2024-08-05 05:04:02,1818.0,57.29829025
4.480061531,5.198585033,4.721213818,4.799953461,14.39986038,ON,2024-08-05 05:04:07,1757.0,57.28078079
4.947115421,5.893043518,5.34357214,5.394577026,16.18373108,ON,2024-08-05 05:04:12,1808.0,57.29277802
5.011115074,5.745753765,5.259602547,5.338823795,16.01647186,ON,2024-08-05 05:04:17,1694.0,57.3136673
4.787204266,6.008942127,5.23052454,5.342223644,16.02667046,ON,2024-08-05 05:04:22,1658.0,57.33021164
3.325443745,3.968440056,3.461141586,3.585008621,10.75502586,ON,2024-08-05 05:04:27,1759.0,57.35167694
4.572338104,5.473185062,5.313349724,5.119624138,15.35887241,ON,2024-08-05 05:04:32,2123.0,57.41840363
4.73496151,5.434047222,4.863283634,5.010763645,15.03229141,ON,2024-08-05 05:04:37,1747.0,57.42378616
4.745666027,5.813007832,4.886147022,5.148273468,15.4448204,ON,2024-08-05 05:04:42,1724.0,57.45475388
3.225120544,4.104646683,3.448889256,3.592885256,10.77865601,ON,2024-08-05 05:04:47,1863.0,57.43984222
3.793981075,4.74134779,4.324070454,4.286466599,12.8593998,ON,2024-08-05 05:04:52,1889.0,57.53407288
4.674147129,5.867560387,4.739744186,5.093817234,15.28145218,ON,2024-08-05 05:04:57,1936.0,57.52778244
4.651887417,5.73127079,4.780685902,5.054614544,15.16384315,ON,2024-08-05 05:05:02,2070.0,57.51709747
4.683537006,5.45281601,5.097493649,5.077949047,15.23384666,ON,2024-08-05 05:05:07,1554.0,57.54409409
3.152458429,4.16079855,3.690648317,3.667968512,11.0039053,ON,2024-08-05 05:05:12,1886.0,57.55569458
3.398447037,3.968829632,3.417499542,3.594925642,10.78477669,ON,2024-08-05 05:05:17,1822.0,57.58556366
3.146669388,3.970858812,3.555469275,3.557665825,10.67299747,ON,2024-08-05 05:05:22,1806.0,57.61064529
3.198398829,3.994157076,3.62354064,3.605365515,10.81609631,ON,2024-08-05 05:05:27,1958.0,57.75867081
3.198393345,3.893471956,3.576144695,3.556003571,10.66801071,ON,2024-08-05 05:05:32,1808.0,57.69926071
3.947566748,4.626715183,4.039433002,4.204571247,12.61371422,ON,2024-08-05 05:05:37,1985.0,57.70633698
4.295735359,5.145528316,4.422782898,4.621348858,13.8640461,ON,2024-08-05 05:05:42,1594.0,57.74819565
3.293530941,4.05290556,3.561819792,3.63608551,10.90825653,ON,2024-08-05 05:05:47,1808.0,57.75212097
3.222527027,4.066939831,3.866741896,3.71873641,11.15620899,ON,2024-08-05 05:05:52,1758.0,57.74591064
4.006793976,5.116786957,4.640122414,4.587901115,13.76370335,ON,2024-08-05 05:05:57,2123.0,57.7955246
4.178285599,4.80268383,4.418372631,4.466447353,13.39934158,ON,2024-08-05 05:06:02,1633.0,57.8069191
4.004560947,5.089937687,4.44233942,4.51227951,13.53683853,ON,2024-08-05 05:06:07,1988.0,57.82242584
3.165301561,4.174271107,3.681970835,3.673847914,11.0215435,ON,2024-08-05 05:06:12,1981.0,57.98313522
4.087379456,5.117839813,4.496415138,4.567211628,13.70163441,ON,2024-08-05 05:06:17,1712.0,57.90790939
4.401389599,5.048782825,4.500025272,4.650065899,13.95019722,ON,2024-08-05 05:06:22,1789.0,57.89137268
3.89031148,4.858599663,4.034062386,4.260991096,12.78297329,ON,2024-08-05 05:06:27,1648.0,57.99866867
3.238756895,4.029889107,3.57865119,3.61576581,10.84729767,ON,2024-08-05 05:06:32,1960.0,57.95881271
4.06937027,4.964110851,4.517894268,4.517125607,13.55137634,ON,2024-08-05 05:06:37,1987.0,57.97376251
4.185155869,5.361507416,4.593591213,4.713418484,14.14025497,ON,2024-08-05 05:06:42,1733.0,58.02484131
3.318773746,3.941367626,3.555262089,3.605134249,10.81540298,ON,2024-08-05 05:06:47,1681.0,58.08315659
4.072221756,4.945441246,4.423846245,4.480503082,13.44150925,ON,2024-08-05 05:10:07,1969.0,58.84888077
4.21985817,5.020743847,4.426029682,4.5555439,13.6666317,ON,2024-08-05 05:10:10,1840.0,58.7854805
3.381678104,4.021930695,3.647685766,3.683764696,11.05129433,ON,2024-08-05 05:10:15,1775.0,58.76050949
4.29095602,5.130766392,4.621762753,4.68116188,14.04348564,ON,2024-08-05 05:10:20,1677.0,58.69060516
4.405029774,5.017399788,4.499535561,4.640655041,13.9219656,ON,2024-08-05 05:10:25,1740.0,58.60141373
3.428487062,4.018972397,3.56638813,3.67128253,11.01384735,ON,2024-08-05 05:10:30,1917.0,58.55781174
3.397834539,4.036491394,3.570021391,3.668115854,11.0043478,ON,2024-08-05 05:10:35,1827.0,58.35570145
3.852731705,4.770465851,4.312415123,4.311871052,12.93561268,ON,2024-08-05 05:10:40,1744.0,58.40322113
4.265901089,5.122668743,4.575645447,4.654738426,13.96421528,ON,2024-08-05 05:10:45,1947.0,58.2714653
4.183478832,5.138018608,4.597467899,4.639654636,13.91896439,ON,2024-08-05 05:10:50,1735.0,58.22512436
3.369221926,4.006026268,3.525407314,3.633551836,10.90065575,ON,2024-08-05 05:10:55,1837.0,58.18964386
3.461041451,4.039272785,3.540291786,3.680201769,11.04060555,ON,2024-08-05 05:11:00,1797.0,58.16188812
4.716318607,5.492342472,4.872848988,5.027170181,15.08151054,ON,2024-08-05 05:11:05,1911.0,58.17350388
4.913252831,5.650412083,5.16893816,5.244201183,15.73260307,ON,2024-08-05 05:11:10,1931.0,58.13467789
4.680013657,5.731897354,5.309801579,5.240570545,15.72171211,ON,2024-08-05 05:11:15,1945.0,58.10666656
3.307295322,3.991890907,3.610383272,3.636523247,10.90956974,ON,2024-08-05 05:11:20,1838.0,58.14611816
4.520665169,5.368151665,5.018003464,4.968940258,14.9068203,ON,2024-08-05 05:11:25,1791.0,58.11849976
4.067118168,4.894189835,4.58782959,4.51637888,13.54913712,ON,2024-08-05 05:11:30,1923.0,58.12281418
4.702572823,5.86516428,5.478919983,5.348886013,16.04665756,ON,2024-08-05 05:11:35,2077.0,58.14288712
3.295493841,3.94558835,3.668072224,3.636384964,10.90915489,ON,2024-08-05 05:11:40,1905.0,58.12508392
3.409848213,4.253726959,3.725062609,3.796212435,11.38863754,ON,2024-08-05 05:11:45,1630.0,58.12714386
5.01168108,5.654076099,5.061618805,5.24245882,15.72737598,ON,2024-08-05 05:11:50,1937.0,58.11812973
4.561197281,5.707872391,5.24125576,5.170108318,15.51032543,ON,2024-08-05 05:11:55,1683.0,58.12500763
4.794958115,5.792294979,5.204246998,5.263833523,15.79150009,ON,2024-08-05 05:12:00,1730.0,58.13066483
3.330893278,3.910899639,3.624821663,3.622204781,10.86661434,ON,2024-08-05 05:12:05,1795.0,58.23608017
4.329204559,5.366646767,4.642588139,4.77947998,14.33843994,ON,2024-08-05 05:12:10,2001.0,58.15821075
4.710642815,5.897640705,5.237064838,5.281782627,15.84534836,ON,2024-08-05 05:12:15,1941.0,58.25048065
4.943534374,5.960213661,5.193836212,5.365861416,16.09758377,ON,2024-08-05 05:12:20,1682.0,58.29930878
3.425473213,3.866330385,3.512969971,3.60159111,10.80477333,ON,2024-08-05 05:12:25,1821.0,58.30993652
3.236057758,3.909840822,3.51335907,3.553086042,10.65925789,ON,2024-08-05 05:12:30,1897.0,58.25650787
3.251574516,3.954347849,3.555856228,3.587259293,10.76177788,ON,2024-08-05 05:12:35,1786.0,58.25273895
3.393587589,3.928081989,3.518252611,3.613307238,10.83992195,ON,2024-08-05 05:12:40,1712.0,58.24977875
3.171949148,3.949920177,3.557415485,3.559761763,10.67928505,ON,2024-08-05 05:12:45,1753.0,58.22971725
3.211000204,3.925698996,3.744078159,3.626925707,10.88077736,ON,2024-08-05 05:12:50,2011.0,58.28293991
3.255077124,3.9241395,3.566433191,3.581883192,10.74564934,ON,2024-08-05 05:12:55,1840.0,58.31747437
4.444435596,5.496567726,4.918066978,4.953023434,14.85907078,ON,2024-08-05 05:13:00,1872.0,58.32115173
4.906031609,5.767694473,5.102446079,5.258724213,15.77617264,ON,2024-08-05 05:13:05,1945.0,58.38911819
4.912674427,5.751164436,5.088874817,5.25090456,15.75271416,ON,2024-08-05 05:13:10,2005.0,58.34764099
3.416052818,4.013308048,3.532951832,3.654104233,10.9623127,ON,2024-08-05 05:13:15,1831.0,58.37955856
4.684089661,5.757081509,5.084697723,5.175289631,15.52586937,ON,2024-08-05 05:13:20,1813.0,58.40439606
4.804413795,5.788532257,4.919045448,5.170663834,15.5119915,ON,2024-08-05 05:13:25,1637.0,58.43072128
4.940953732,5.731482983,5.077874184,5.250103474,15.7503109,ON,2024-08-05 05:13:30,1662.0,58.44149017
3.265227556,4.057935715,3.688719511,3.670627594,11.01188278,ON,2024-08-05 05:13:35,1809.0,58.53057098
4.66288805,5.73405695,5.243688107,5.213544369,15.64063263,ON,2024-08-05 05:13:40,2059.0,58.46944809
4.862243176,5.515175343,4.874161243,5.083859921,15.25157928,ON,2024-08-05 05:13:45,1854.0,58.52532578
4.622710228,5.654098988,5.180860519,5.152556896,15.45767021,ON,2024-08-05 05:13:50,1530.0,58.54715347
4.863884449,5.774703503,5.159544945,5.26604414,15.7981329,ON,2024-08-05 05:13:55,1904.0,58.55583572
3.419550657,4.44795084,3.83470726,3.900736094,11.70220852,ON,2024-08-05 05:14:00,1984.0,58.57085419
4.989284992,5.537380219,5.09230423,5.206323147,15.61896896,ON,2024-08-05 05:14:05,1856.0,58.59445953
4.845867634,5.873476505,5.173750401,5.297698498,15.89309502,ON,2024-08-05 05:14:10,1827.0,58.62956619
4.718574524,5.806778908,5.145362854,5.223572254,15.67071629,ON,2024-08-05 05:14:15,1765.0,58.64340591
