CT1,CT2,CT3,CT_Avg,total_current,therm_temp,vibration
5.304057121,6.087912083,5.735433578,5.709134579,17.12740326,52.58021927,1887.0
5.74851799,6.871326923,5.831555843,6.150466919,18.45140076,52.61739349,2119.0
3.396505117,4.033881664,3.67770648,3.702697754,11.10809326,52.57500076,1933.0
3.736795425,4.740902424,4.294167995,4.257288456,12.77186584,52.55971909,2000.0
5.2970047,6.415030479,5.951539516,5.887857914,17.66357422,52.62583542,2027.0
5.425609589,6.294331551,5.781145573,5.833695889,17.50108719,52.56362152,1904.0
5.437468052,6.394240856,5.709356308,5.84702158,17.54106522,52.58473206,1651.0
3.461961746,4.049276352,3.976881266,3.829373121,11.48811913,52.58890152,1903.0
4.234455109,5.577184677,5.149623871,4.987087727,14.96126366,52.62818909,1859.0
5.265376091,6.484614849,5.754852295,5.834947586,17.50484276,52.64922333,1627.0
3.561377525,4.155565262,3.640207767,3.78571701,11.35715103,52.69519043,1847.0
3.526549101,4.095757008,3.578707457,3.733671188,11.20101357,52.67343903,1734.0
4.192439079,5.110853672,4.895526409,4.732940197,14.19882011,52.88354874,2019.0
4.190695286,4.952773571,4.827346802,4.656938553,13.97081566,52.86343765,1749.0
4.325980663,4.956327915,4.935347557,4.739218712,14.21765614,52.89673233,1808.0
3.416061401,4.099732399,4.024558544,3.846783876,11.54035187,52.94906235,1971.0
3.226217747,4.18980217,3.534194946,3.650071383,10.95021439,52.99131012,1923.0
3.173808336,4.331473827,3.823714733,3.77633214,11.32899666,53.02244949,1847.0
3.392493963,4.228357315,3.690148592,3.77033329,11.31099987,53.01173019,1888.0
3.350232124,4.094305515,3.600601196,3.681713104,11.04513931,53.07932281,1776.0
3.368236542,4.070934296,3.677195787,3.705455542,11.11636639,53.10353088,1750.0
4.172956467,4.937249184,4.470926762,4.527044296,13.58113289,53.1313858,1867.0
4.106080532,5.201124668,4.670001984,4.659069061,13.97720718,53.22529221,1472.0
3.270132542,4.193410873,3.671255589,3.711599588,11.134799,53.18466568,1869.0
3.511115313,4.121586323,3.862595081,3.831765413,11.49529648,53.20246506,1870.0
4.587590218,5.248622417,4.366425514,4.734212399,14.20263767,53.24074173,1974.0
4.192844391,5.082352161,4.544402122,4.606532574,13.8195982,53.29080963,1777.0
4.19489193,5.144529343,4.877711296,4.739044189,14.21713257,53.33187866,1938.0
3.300910473,4.313971519,3.520112276,3.711664915,11.13499451,53.35277176,2023.0
4.249864101,5.105225563,4.261467457,4.538852215,13.61655617,53.35701752,1822.0
4.286292076,4.944728851,4.631119251,4.620713711,13.86214066,53.37836838,1755.0
4.302403927,5.698956013,5.220637798,5.073999405,15.22199821,53.40412903,2139.0
3.509978533,4.205104828,3.559774399,3.758285761,11.27485752,53.43136597,1791.0
4.677800179,5.139950275,4.668311596,4.828687668,14.486063,53.4621315,1621.0
4.350883961,5.261289597,4.811069489,4.807747364,14.42324257,53.48339081,1949.0
3.473910332,4.304025173,3.652604818,3.810179949,11.43054008,53.52145004,1911.0
3.49894166,4.08013916,3.600550413,3.726543665,11.17963123,53.61619568,1931.0
3.143495321,4.321115017,3.766798973,3.743803024,11.23140907,53.65462494,1954.0
4.526778221,6.041654587,5.14509201,5.237841606,15.71352482,53.64159775,1790.0
4.793868542,5.93240881,5.417921543,5.381399632,16.14419937,53.68428421,1807.0
3.430799961,4.222326279,3.711909056,3.788345098,11.36503506,53.66893005,1815.0
4.851160526,5.980330944,5.219348907,5.350280285,16.05084038,53.65424728,2081.0
5.309933186,6.284947395,5.763366699,5.786082745,17.35824776,53.68488693,2112.0
4.897670269,6.040372849,5.479241371,5.472428799,16.41728592,53.71829987,2022.0
3.267315388,4.355680466,3.714272976,3.779089689,11.33726883,53.7958374,1905.0
4.197846889,5.451288223,5.100719929,4.916618347,14.74985504,53.77833939,1981.0
5.011799812,6.139920235,5.638473034,5.596731186,16.79019356,53.79961014,1829.0
5.400788307,5.961464882,5.371649742,5.577967167,16.73390198,53.84096909,2096.0
3.343223095,4.103692055,3.629306078,3.692073822,11.07622147,53.88157272,1922.0
3.43349123,4.281205654,3.710289955,3.808328867,11.42498684,53.97402954,1831.0
4.655208111,5.801036358,5.197641373,5.217961788,15.65388584,53.94871902,1823.0
4.682118416,5.96305418,5.428311348,5.357827663,16.07348251,53.95964432,1936.0
4.965454578,5.919440746,5.135502338,5.340132236,16.02039719,53.98153305,1731.0
3.281621456,4.26015377,3.658514738,3.733429909,11.20028973,54.0557518,1999.0
3.268341303,4.415714741,3.760035276,3.814697266,11.4440918,54.04258347,1871.0
3.528434038,4.401668072,3.831771612,3.920624733,11.7618742,55.52477646,1761.0
5.086746216,5.920825481,5.099343777,5.368972301,16.10691643,55.38557816,1620.0
5.176287174,6.383245468,5.567499638,5.709010601,17.12703133,55.35193253,2007.0
3.395897865,4.428109646,3.709726095,3.844577789,11.53373337,55.12637711,1856.0
4.853264332,5.301242352,4.728367805,4.960958004,14.88287449,54.96125793,1663.0
5.044864178,6.078227997,5.470361233,5.531151295,16.59345436,54.84210205,1834.0
4.994949341,5.669327736,5.437667847,5.367314816,16.10194397,54.71441269,1845.0
3.270308971,4.162258148,3.582895279,3.671820879,11.01546288,54.60150146,1853.0
4.962865829,6.363738537,5.358846188,5.561817169,16.68545151,54.55102921,1877.0
5.086702824,6.024553776,5.261224747,5.457494259,16.3724823,54.46464157,1586.0
5.321691036,5.946019173,5.177289963,5.481666565,16.44499969,54.38623428,1921.0
3.494434595,4.430955887,4.037518024,3.987635851,11.96290779,54.43572998,1599.0
5.142806053,6.053761959,5.524488926,5.573685169,16.72105598,54.41559219,1647.0
5.15567255,6.055294037,5.115997791,5.442321301,16.32696342,54.39104462,1916.0
3.237212896,4.147073746,3.498862743,3.62771678,10.8831501,54.39612579,1866.0
3.220469713,4.342900753,3.633117199,3.732162476,11.19648743,54.23256683,2032.0
4.074471951,5.03646946,4.618825912,4.576589108,13.72976685,54.21770096,1660.0
3.285604477,4.304040909,3.751237869,3.780294418,11.34088326,54.20926285,1830.0
3.990199804,4.767729759,4.155917645,4.304615498,12.91384697,54.2013092,1867.0
3.423663378,4.45732975,3.744559288,3.875184059,11.62555218,54.20192337,1715.0
4.196894169,5.388430119,4.632270336,4.739198208,14.21759415,54.2209549,2004.0
4.167518139,5.297132015,4.368690014,4.611113071,13.83333969,54.20819855,1865.0
4.25492382,5.057052135,4.387654305,4.566543102,13.69962978,54.22851563,1616.0
3.326019049,4.243624687,3.523046732,3.69756341,11.09269047,54.23899841,1827.0
4.128700256,5.004691601,4.39288044,4.508757591,13.52627277,54.24478149,1947.0
4.399157524,5.178021431,4.320817947,4.632665634,13.8979969,54.24988556,1783.0
4.340096474,5.180305958,4.56786871,4.696090698,14.08827209,54.25918961,1817.0
3.230654001,4.262188435,3.685608864,3.726150513,11.17845154,54.33043671,1846.0
4.108199596,5.362483978,4.46296978,4.644551277,13.93365383,54.42163467,1919.0
4.256180763,5.214809895,4.416026115,4.629005909,13.88701725,54.35641479,1777.0
4.409347057,5.138100147,4.410794735,4.652747631,13.95824242,54.35225296,1753.0
3.421541929,4.203242779,3.564976454,3.729920387,11.18976116,55.62119675,1715.0
4.247036934,4.979505539,4.426231384,4.550924778,13.65277386,55.55804443,1710.0
4.133710861,5.030290127,4.568727493,4.57757616,13.73272896,55.46413803,1861.0
3.337225437,4.150148392,3.543102503,3.676825523,11.03047657,55.29327393,2003.0
4.211652756,5.396495342,4.700981617,4.769710064,14.30912971,55.17228699,1725.0
4.371191502,5.232139111,4.547486305,4.716938972,14.15081692,55.0919342,1597.0
4.04825592,5.079580784,4.286087036,4.471307755,13.41392326,54.94159698,2019.0
3.317461014,4.142977715,3.444752932,3.635063887,10.90519142,54.85516357,1808.0
4.209561825,5.113530159,4.388837814,4.570642948,13.71192932,54.7989769,1945.0
4.301526546,5.118422031,4.575482845,4.665143967,13.9954319,54.73141861,1705.0
4.262417793,5.614112377,4.78020525,4.885578156,14.65673447,54.66841888,1868.0
3.149117231,4.231730938,3.602667093,3.661171675,10.98351479,54.68045807,1794.0
3.502184868,4.546416759,4.26872921,4.105776787,12.31733036,54.61231995,2114.0
4.227276802,5.176081657,4.557638645,4.653665543,13.96099663,54.52881241,1710.0
4.321577072,5.314249039,4.665328026,4.76705122,14.30115414,54.52032089,1708.0
3.17049551,4.301653385,3.646000624,3.706049919,11.11814976,54.48491287,1938.0
3.18454051,4.060827255,3.687963724,3.64444375,10.93333149,54.46464539,1834.0
4.12097168,4.944023132,4.177719593,4.414237976,13.24271393,54.62733841,1879.0
4.830143929,6.298467636,5.37749052,5.50203371,16.50610161,54.53255463,1890.0
5.063193321,5.909575462,5.353901386,5.442223072,16.32666969,54.55446243,1979.0
5.103271484,5.981255531,5.532327175,5.538951397,16.61685371,54.55864716,1837.0
4.954281807,6.135594368,5.645786762,5.578554153,16.73566246,54.51436615,1698.0
5.286312103,5.982674122,5.571721077,5.613568783,16.84070587,54.52553558,1646.0
3.302340031,4.19666338,3.73514533,3.744716406,11.23414898,54.51061249,1759.0
4.745997906,6.108023643,5.140108585,5.331376553,15.99412918,54.52515411,2032.0
5.042439461,6.130259037,5.312610149,5.495103359,16.4853096,54.54656601,1584.0
3.244467974,4.147947311,3.60043788,3.664284468,10.99285316,54.56163406,1836.0
3.212796688,4.211702824,3.599229336,3.674576521,11.02372932,54.59617233,1935.0
5.116435528,6.179159164,5.323138714,5.539577961,16.61873436,54.59109497,1908.0
5.027838707,6.273434639,5.539188862,5.613487244,16.84046173,54.61375046,2041.0
3.231806278,4.336721897,3.887943745,3.818824053,11.4564724,54.66068268,1693.0
3.066529751,4.072264671,3.757400036,3.632064819,10.89619446,54.67007446,1814.0
3.301809072,4.050302029,3.504706144,3.618939161,10.85681725,54.68044281,1944.0
3.382647514,4.051026821,3.490666866,3.641447067,10.9243412,54.70301056,1794.0
3.326099873,4.036727905,3.584884644,3.649237394,10.94771194,54.72898865,1810.0
3.345525026,4.049446106,3.41309166,3.602687597,10.80806255,54.75833893,2014.0
3.129292965,3.941077232,3.595030069,3.555133581,10.66540051,54.81061935,1874.0
3.249526024,4.088658333,3.633289576,3.657157898,10.97147369,54.84186554,2009.0
3.777006865,4.594976902,4.369376659,4.247119904,12.74135971,54.90037537,2000.0
4.813677788,5.913345814,5.252401829,5.326475143,15.97942543,54.9283638,1926.0
5.216553688,5.978726864,5.445079327,5.546786785,16.64035988,54.96421051,1552.0
3.17807579,4.014875889,3.516464472,3.569805384,10.70941639,54.94670486,1771.0
4.485852242,5.489824772,5.29681015,5.090829372,15.27248764,54.93521881,1552.0
5.159729481,5.778725624,5.470315933,5.469590664,16.40877151,54.97085571,1669.0
4.846344948,6.660957336,5.30156517,5.602956295,16.80886841,54.97405243,1808.0
3.168537378,4.229162216,3.615417004,3.671038866,11.01311684,55.03834915,1839.0
4.951861858,6.188362122,5.03253603,5.390920162,16.17276001,55.03255081,1920.0
4.965464115,6.339972973,5.120351315,5.475263119,16.42578888,55.09083557,2099.0
4.754012108,6.354725838,5.483456135,5.530731201,16.5921936,55.11136246,1881.0
3.429294348,4.17665863,3.697582006,3.767845154,11.30353546,55.10820389,2096.0
5.12968874,6.125397205,5.351449966,5.535512447,16.60653687,55.13955688,1690.0
5.083742142,6.153775692,5.67957592,5.639031887,16.91709518,55.14894104,1582.0
3.274437428,4.240870476,3.578808069,3.698038816,11.09411621,55.18522263,1877.0
3.324732304,4.07565403,3.463810682,3.621398926,10.86419678,55.21812439,1854.0
3.341327429,4.331185818,3.673687458,3.78206706,11.34620094,55.25531769,1873.0
4.24494791,5.201305866,4.321726799,4.589326859,13.76798058,55.27453613,1810.0
4.604098797,5.474486828,4.501172543,4.859919071,14.57975769,55.289711,1797.0
3.279745102,4.067455769,3.775547266,3.707582712,11.12274837,55.3257103,1859.0
4.062154293,5.053834915,4.512420654,4.542803288,13.62841034,55.38596344,1805.0
3.804447889,4.643874168,4.290849686,4.24639082,12.73917198,55.47031403,1855.0
3.408637047,3.964855194,3.640969276,3.671487093,11.01446152,55.45699692,1746.0
3.359132767,4.154598713,3.572876692,3.695535898,11.08660793,55.44664001,1825.0
4.064461231,5.022910595,4.578783512,4.555385113,13.66615486,55.47360992,1648.0
4.246282578,5.368364334,4.701909542,4.772185802,14.31655693,55.4942627,1814.0
3.436701536,4.51444006,3.80520606,3.918782473,11.75634766,55.53963852,1771.0
3.087109327,4.322738647,3.736897469,3.715581894,11.14674568,55.54904556,1808.0
4.638347626,5.111870289,4.488761902,4.746326447,14.23897934,55.57728195,1872.0
4.421213627,5.345813751,4.4515481,4.739524841,14.21857452,55.59466171,1773.0
3.048707008,3.973526716,3.591786146,3.538006783,10.61402035,55.62599564,1794.0
3.263590574,3.945997715,3.400900602,3.53682971,10.61048889,55.647686,1801.0
3.222139597,4.096939564,3.707526445,3.675535202,11.02660561,55.73139572,1869.0
3.458492517,3.988763809,3.511810303,3.653022051,10.95906639,55.75940323,1741.0
3.069937468,4.082464218,3.506467581,3.552956581,10.65886974,55.74621201,1856.0
3.246103287,4.258751392,3.66808629,3.724313736,11.17294121,55.76704025,1853.0
4.257391453,5.114693642,4.458410263,4.610165119,13.83049583,55.88000107,1807.0
3.909206629,4.902784348,4.399653912,4.40388155,13.21164513,55.88739014,1871.0
4.274586678,5.093964577,4.305562019,4.558037758,13.67411327,55.85303116,1785.0
4.218571663,4.987440109,4.356954575,4.520988941,13.56296635,55.92195129,1814.0
3.214476824,4.214298725,3.573337793,3.667371035,11.00211334,55.95933151,1687.0
3.250033379,4.092514038,3.62228775,3.654945135,10.96483517,55.97277832,1917.0
4.378333569,5.060431004,4.490644455,4.643136501,13.92940903,56.01414108,1791.0
4.073099613,5.401722431,4.431058884,4.635293484,13.90588093,56.07867432,1561.0
4.312884331,5.185173988,4.625244617,4.707767487,14.12330246,56.09706116,1962.0
3.213061094,4.246155739,3.653124809,3.70411396,11.11234188,56.07897186,1580.0
4.216269016,5.353322983,4.446133614,4.671908379,14.01572514,56.09679794,1712.0
3.458187342,4.332625866,3.832970858,3.874594688,11.62378407,56.03494263,2011.0
5.226546288,6.383563042,5.812491894,5.807533741,17.4226017,56.0695343,1986.0
5.416161537,6.442136765,6.073211193,5.977169514,17.93150902,56.09902954,1922.0
5.48994875,6.843610287,5.875482082,6.069680691,18.2090416,56.11100006,1504.0
5.369457722,7.026124477,6.011903286,6.135828495,18.40748596,56.14667511,1830.0
5.897355556,6.972720623,6.084018707,6.318031311,18.95409393,56.16205215,1925.0
3.210188627,4.277954102,3.740638018,3.742926836,11.22878075,56.20071411,1891.0
3.427874327,4.111395836,3.606326818,3.715199232,11.14559746,56.2358017,1817.0
5.285322189,6.080490589,5.517707348,5.627840042,16.88352013,56.23733902,1828.0
5.691254139,6.654213905,6.215223789,6.186897278,18.56069183,56.26172638,1680.0
3.835106134,4.702595234,3.747164488,4.094955444,12.28486633,56.29128647,1756.0
3.219198704,4.071762562,3.536080599,3.609013796,10.82704163,56.3939476,1790.0
3.296779633,3.967210293,3.598126411,3.620705366,10.86211586,56.42823792,1741.0
3.187933445,4.082183838,3.597886562,3.622668028,10.86800385,56.41538239,1898.0
5.470784664,6.300526619,5.857076168,5.87612915,17.62838745,56.41650772,1767.0
5.573147297,6.325624466,5.865010262,5.921260834,17.7637825,56.45909882,2146.0
3.362240314,3.926566839,3.342588425,3.543798447,10.63139534,56.49398804,1934.0
3.198005915,4.008716106,3.736483335,3.647735357,10.94320583,56.53608322,1735.0
5.267146111,6.598364353,5.794529915,5.886680603,17.66004181,56.49620056,1630.0
5.616715908,6.521894932,6.006521702,6.048377514,18.14513206,56.5449028,2095.0
3.230365038,3.98499012,3.683021307,3.632792234,10.89837646,56.63072586,1871.0
5.600525856,6.79464817,6.244381905,6.213185787,18.63955688,56.60482025,2075.0
3.212120771,4.070931911,3.65847683,3.647176504,10.94152927,56.65151596,1741.0
5.444275856,6.736020565,5.700525761,5.960273743,17.88082123,56.74156952,2007.0
3.28164649,4.11039257,3.630943775,3.67432785,11.02298355,56.74547195,1891.0
3.397715569,4.079875469,3.593727827,3.690439463,11.07131863,58.36901093,1754.0
4.04510355,4.808038235,4.43258667,4.428575993,13.28572845,58.26041794,1783.0
4.636184216,5.923269749,5.427315712,5.328923225,15.98676968,58.15956497,1874.0
4.625510216,5.953760624,5.042201996,5.207157612,15.62147331,58.04740906,1721.0
4.956654072,5.690049648,4.823183537,5.156629086,15.46988678,57.8613472,1699.0
3.927338362,4.775243759,4.614219189,4.438933849,13.31680107,57.71201324,1921.0
6.232247829,7.72175312,7.303027153,7.085675716,21.25702667,57.53854752,1947.0
3.184828281,4.275781631,3.83327198,3.764627457,11.29388237,57.41487503,1894.0
3.790442705,4.735976219,4.490683556,4.339034081,13.01710224,57.30702591,1769.0
4.746622086,5.903614044,5.548846245,5.399693966,16.19908142,57.22613907,1651.0
5.013255119,6.614571571,6.795162678,6.140996456,18.42298889,57.13373566,1659.0
3.270835161,4.329034805,3.84939909,3.816422701,11.44926834,57.04361343,1893.0
3.217590094,4.149284363,3.804800987,3.723891973,11.17167568,57.01929855,1904.0
3.880667686,4.76820612,4.511561871,4.38681221,13.16043663,56.94996643,1771.0
4.697637558,5.894773006,5.357026577,5.316479206,15.9494381,56.89238358,1904.0
5.518808365,6.619320393,5.743589401,5.96057272,17.88171768,56.86172867,2091.0
3.242053747,4.23702383,3.816676855,3.765251398,11.29575443,56.85503387,1857.0
3.752670527,4.936168671,4.52346468,4.404100895,13.21230316,56.8051033,1990.0
4.998475552,6.032699585,5.585438728,5.538871765,16.6166153,56.76712036,1864.0
5.012387753,5.772398949,5.539640427,5.441475391,16.32442665,56.77423859,1712.0
4.645301819,5.78563261,5.310650826,5.247195244,15.74158573,56.73256683,1773.0
4.742360115,5.86663723,5.335738659,5.314912319,15.94473648,56.77176666,1639.0
5.121170998,5.717727184,5.286578178,5.375158787,16.12547684,56.72068024,1872.0
3.446884155,4.041672707,3.57363534,3.687397242,11.06219196,56.7299118,1806.0
3.303901196,4.087738514,3.650845766,3.680828333,11.04248524,56.77529907,1763.0
3.194446087,4.064486504,3.69745779,3.652130127,10.95639038,56.75748062,1919.0
4.268344879,5.349197388,4.619670868,4.745737553,14.23721313,56.76091003,1442.0
4.132204056,5.299742699,4.775118828,4.735688686,14.20706558,56.83101273,1919.0
3.375641108,4.035939217,3.594656944,3.668745756,11.00623703,56.79513168,1898.0
4.202488899,4.982697964,4.583957672,4.589714527,13.76914406,56.79883575,1777.0
4.231143475,4.847466946,4.453214645,4.510608196,13.53182507,56.818367,1872.0
4.247163296,4.9818964,4.512236118,4.580431461,13.74129486,56.80644989,1811.0
3.348789692,3.872386217,3.447255611,3.556143999,10.66843224,56.85184097,1847.0
3.237657785,4.248206139,3.730858803,3.738907576,11.21672249,56.83266449,1872.0
3.244343758,3.988578081,3.643884897,3.625602007,10.87680626,56.85131454,1885.0
3.470643759,4.02182436,3.673877478,3.722115278,11.1663456,56.87960052,1793.0
3.219612122,4.053695202,3.56702733,3.613445044,10.84033489,58.31793213,1791.0
3.916926622,4.904784679,4.398602962,4.406771183,13.22031403,58.25485229,1712.0
4.027047157,5.027681351,4.386653423,4.480460644,13.44138145,58.1505928,1670.0
3.2176826,4.010489464,3.532299757,3.586824179,10.7604723,58.03225327,1771.0
4.120788097,4.943016052,4.179304123,4.414369583,13.24310875,57.97987366,1829.0
4.053255558,5.066717148,4.397725105,4.505898952,13.51769733,57.73129272,1719.0
4.078605175,5.216511726,4.539206505,4.611441135,13.83432293,57.61859512,1810.0
3.165898085,4.058385372,3.569209576,3.597831011,10.79349327,57.55594254,1857.0
3.477341413,4.520052433,3.997311831,3.998234987,11.9947052,57.44283295,1659.0
4.025896072,5.07848978,4.440100193,4.514828205,13.54448509,57.31271362,1767.0
3.964110136,5.062217236,4.400390625,4.475572586,13.42671776,57.24258041,2010.0
3.283969164,4.121415615,3.603428841,3.66960454,11.00881386,57.18529892,1795.0
3.330543518,4.060557842,3.706167936,3.699089766,11.09726906,57.13903046,1976.0
4.099458694,5.310694218,4.750231743,4.720128059,14.16038418,57.09998703,1952.0
4.167666912,5.435833454,4.757035732,4.786845684,14.36053658,57.06861496,1662.0
3.068795443,4.081207752,3.720819235,3.623607635,10.87082291,57.03775406,1722.0
3.120790005,4.051694393,3.568645239,3.580376625,10.74112988,57.01525497,1843.0
3.235159159,4.14852047,3.739089251,3.707589388,11.1227684,57.09615326,1905.0
4.394608974,5.488479137,4.608952522,4.83068037,14.49204063,57.05020905,1872.0
4.93846941,5.881721497,5.170075893,5.330089092,15.9902668,56.94475937,1559.0
4.857092857,6.136257172,5.584879875,5.526076794,16.5782299,56.91614532,1983.0
3.093758821,4.179221153,3.74244523,3.671808243,11.01542473,56.93415833,2000.0
5.054486275,5.390879154,5.013408661,5.152925014,15.45877457,56.93014526,2074.0
4.921776772,5.730202198,4.912402153,5.188127041,15.5643816,56.93656158,1692.0
5.113255978,5.946016788,5.004490376,5.354587555,16.06376266,56.92541122,2041.0
3.111930847,4.036124229,3.676191092,3.608082056,10.82424641,56.91276169,1888.0
4.687381268,6.005160809,5.065365314,5.252635956,15.75790787,56.97438431,1871.0
4.946643353,5.63407135,5.167731762,5.249482632,15.74844742,56.93113327,1696.0
4.883691788,5.839631081,4.982859612,5.235394001,15.70618248,56.96798706,1831.0
3.216872692,3.95939517,3.550801039,3.575689554,10.7270689,56.96048355,1886.0
3.728628635,4.556106567,3.793308258,4.026014328,12.07804298,56.95470428,1995.0
4.63402319,6.024313927,5.020390987,5.226242542,15.6787281,56.97183228,2142.0
4.780910015,5.970976353,5.139380932,5.2970891,15.89126778,56.98926544,1502.0
4.853997231,6.084091187,5.290244102,5.409444332,16.22833252,57.01337814,1686.0
3.16445303,3.970296383,3.610286236,3.581678391,10.74503517,57.02605057,1809.0
3.280800581,3.865644455,3.518037558,3.55482769,10.66448307,57.04673386,1856.0
3.21148181,3.965584755,3.535788059,3.570951462,10.71285439,57.07132339,1854.0
3.189690351,3.968518972,3.589029312,3.58241272,10.74723816,57.09133911,1886.0
3.077222824,3.986655474,3.532398939,3.532092333,10.59627724,57.13248062,1809.0
3.165051937,4.114497662,3.518538713,3.599362612,10.79808807,57.19765091,1802.0
4.868889332,5.652878761,5.013638973,5.178469181,15.53540802,57.20004272,1583.0
4.870363235,5.81504631,5.015674114,5.233694553,15.70108414,57.21778107,1667.0
4.724861622,5.740930557,5.104262352,5.190018177,15.57005405,57.31768036,1969.0
3.166880608,4.029859066,3.600268841,3.599002838,10.79700851,57.29829025,1818.0
4.480061531,5.198585033,4.721213818,4.799953461,14.39986038,57.28078079,1757.0
4.947115421,5.893043518,5.34357214,5.394577026,16.18373108,57.29277802,1808.0
5.011115074,5.745753765,5.259602547,5.338823795,16.01647186,57.3136673,1694.0
4.787204266,6.008942127,5.23052454,5.342223644,16.02667046,57.33021164,1658.0
3.325443745,3.968440056,3.461141586,3.585008621,10.75502586,57.35167694,1759.0
4.572338104,5.473185062,5.313349724,5.119624138,15.35887241,57.41840363,2123.0
4.73496151,5.434047222,4.863283634,5.010763645,15.03229141,57.42378616,1747.0
4.745666027,5.813007832,4.886147022,5.148273468,15.4448204,57.45475388,1724.0
3.225120544,4.104646683,3.448889256,3.592885256,10.77865601,57.43984222,1863.0
3.793981075,4.74134779,4.324070454,4.286466599,12.8593998,57.53407288,1889.0
4.674147129,5.867560387,4.739744186,5.093817234,15.28145218,57.52778244,1936.0
4.651887417,5.73127079,4.780685902,5.054614544,15.16384315,57.51709747,2070.0
4.683537006,5.45281601,5.097493649,5.077949047,15.23384666,57.54409409,1554.0
3.152458429,4.16079855,3.690648317,3.667968512,11.0039053,57.55569458,1886.0
3.398447037,3.968829632,3.417499542,3.594925642,10.78477669,57.58556366,1822.0
3.146669388,3.970858812,3.555469275,3.557665825,10.67299747,57.61064529,1806.0
3.198398829,3.994157076,3.62354064,3.605365515,10.81609631,57.75867081,1958.0
3.198393345,3.893471956,3.576144695,3.556003571,10.66801071,57.69926071,1808.0
3.947566748,4.626715183,4.039433002,4.204571247,12.61371422,57.70633698,1985.0
4.295735359,5.145528316,4.422782898,4.621348858,13.8640461,57.74819565,1594.0
3.293530941,4.05290556,3.561819792,3.63608551,10.90825653,57.75212097,1808.0
3.222527027,4.066939831,3.866741896,3.71873641,11.15620899,57.74591064,1758.0
4.006793976,5.116786957,4.640122414,4.587901115,13.76370335,57.7955246,2123.0
4.178285599,4.80268383,4.418372631,4.466447353,13.39934158,57.8069191,1633.0
4.004560947,5.089937687,4.44233942,4.51227951,13.53683853,57.82242584,1988.0
3.165301561,4.174271107,3.681970835,3.673847914,11.0215435,57.98313522,1981.0
4.087379456,5.117839813,4.496415138,4.567211628,13.70163441,57.90790939,1712.0
4.401389599,5.048782825,4.500025272,4.650065899,13.95019722,57.89137268,1789.0
3.89031148,4.858599663,4.034062386,4.260991096,12.78297329,57.99866867,1648.0
3.238756895,4.029889107,3.57865119,3.61576581,10.84729767,57.95881271,1960.0
4.06937027,4.964110851,4.517894268,4.517125607,13.55137634,57.97376251,1987.0
4.185155869,5.361507416,4.593591213,4.713418484,14.14025497,58.02484131,1733.0
3.318773746,3.941367626,3.555262089,3.605134249,10.81540298,58.08315659,1681.0
4.072221756,4.945441246,4.423846245,4.480503082,13.44150925,58.84888077,1969.0
4.21985817,5.020743847,4.426029682,4.5555439,13.6666317,58.7854805,1840.0
3.381678104,4.021930695,3.647685766,3.683764696,11.05129433,58.76050949,1775.0
4.29095602,5.130766392,4.621762753,4.68116188,14.04348564,58.69060516,1677.0
4.405029774,5.017399788,4.499535561,4.640655041,13.9219656,58.60141373,1740.0
3.428487062,4.018972397,3.56638813,3.67128253,11.01384735,58.55781174,1917.0
3.397834539,4.036491394,3.570021391,3.668115854,11.0043478,58.35570145,1827.0
3.852731705,4.770465851,4.312415123,4.311871052,12.93561268,58.40322113,1744.0
4.265901089,5.122668743,4.575645447,4.654738426,13.96421528,58.2714653,1947.0
4.183478832,5.138018608,4.597467899,4.639654636,13.91896439,58.22512436,1735.0
3.369221926,4.006026268,3.525407314,3.633551836,10.90065575,58.18964386,1837.0
3.461041451,4.039272785,3.540291786,3.680201769,11.04060555,58.16188812,1797.0
4.716318607,5.492342472,4.872848988,5.027170181,15.08151054,58.17350388,1911.0
4.913252831,5.650412083,5.16893816,5.244201183,15.73260307,58.13467789,1931.0
4.680013657,5.731897354,5.309801579,5.240570545,15.72171211,58.10666656,1945.0
3.307295322,3.991890907,3.610383272,3.636523247,10.90956974,58.14611816,1838.0
4.520665169,5.368151665,5.018003464,4.968940258,14.9068203,58.11849976,1791.0
4.067118168,4.894189835,4.58782959,4.51637888,13.54913712,58.12281418,1923.0
4.702572823,5.86516428,5.478919983,5.348886013,16.04665756,58.14288712,2077.0
3.295493841,3.94558835,3.668072224,3.636384964,10.90915489,58.12508392,1905.0
3.409848213,4.253726959,3.725062609,3.796212435,11.38863754,58.12714386,1630.0
5.01168108,5.654076099,5.061618805,5.24245882,15.72737598,58.11812973,1937.0
4.561197281,5.707872391,5.24125576,5.170108318,15.51032543,58.12500763,1683.0
4.794958115,5.792294979,5.204246998,5.263833523,15.79150009,58.13066483,1730.0
3.330893278,3.910899639,3.624821663,3.622204781,10.86661434,58.23608017,1795.0
4.329204559,5.366646767,4.642588139,4.77947998,14.33843994,58.15821075,2001.0
4.710642815,5.897640705,5.237064838,5.281782627,15.84534836,58.25048065,1941.0
4.943534374,5.960213661,5.193836212,5.365861416,16.09758377,58.29930878,1682.0
3.425473213,3.866330385,3.512969971,3.60159111,10.80477333,58.30993652,1821.0
3.236057758,3.909840822,3.51335907,3.553086042,10.65925789,58.25650787,1897.0
3.251574516,3.954347849,3.555856228,3.587259293,10.76177788,58.25273895,1786.0
